assets,assets_check,billsred,capital,cchdufrm,circulation,city,county,diff,diff1,diffA,diffL,fips,id,id_old,liabs_check,loans,name,otherassets,otherliabs,othsec,profits,surpro,totdep,ussec,year,loanAssetRatio
1895415,1895415,0.0,200000,567089,0.0,Ironton,Lawrence,0.0,0.0,,,39087,1139,,1895415,412268,citizens,51450,2007.0,56917,29738.0,47000.0,1616670,807691.0,1939,0.21750803913654793
1797118,1797118,0.0,100000,439953,0.0,Jackson,Jackson,0.0,0.0,,,39079,1140,,1797118,332364,first,18176,0.0,402447,49504.0,100000.0,1547614,604178.0,1939,0.18494278060761732
648530,648530,0.0,33000,215097,0.0,Jackson Center,Shelby,0.0,0.0,,,39149,1141,,648530,335377,first,4634,0.0,25681,26734.0,33000.0,555796,67741.0,1939,0.5171341341186992
628215,628215,0.0,35000,166597,0.0,Jewett,Harrison,0.0,0.0,,,39067,1142,,628215,180748,first,12500,0.0,45352,5870.0,20000.0,567345,223018.0,1939,0.2877167848586869
2980461,2980461,0.0,150000,695798,0.0,Kent,Portage,0.0,0.0,,,39133,1144,,2980461,928354,kent,46118,3145.0,662587,96809.0,125000.0,2605507,647604.0,1939,0.3114800025902033
1453888,1453888,0.0,100000,389955,0.0,Kenton,Hardin,0.0,0.0,,,39065,1145,,1453888,252783,first commercial,24700,3000.0,586030,20272.0,70000.0,1260616,200420.0,1939,0.17386690033895322
794301,794301,0.0,50000,208215,0.0,Kenton,Hardin,0.0,0.0,,,39065,1146,,794301,400996,kenton,1400,1125.0,69058,5657.0,30000.0,707519,114632.0,1939,0.5048413636644044
415766,415766,0.0,50000,160043,0.0,Kingston,Ross,0.0,0.0,,,39141,1147,,415766,186563,first,3397,0.0,31867,10385.0,26000.0,329381,33896.0,1939,0.44872115565005316
652807,652807,0.0,50000,97598,0.0,Kinsman,Trumbull,0.0,0.0,,,39155,1417,,652807,421650,first,9316,161.0,85997,34314.0,14200.0,554132,38246.0,1939,0.6459030004273851
2657637,2657637,0.0,200000,651126,0.0,Lancaster,Fairfield,0.0,0.0,,,39045,1149,,2657637,673293,Fairfield,50000,25353.0,414230,80025.0,200000.0,2152259,868988.0,1939,0.2533427251351483
2783736,2783736,0.0,150000,1162981,0.0,Lancaster,Fairfield,0.0,0.0,,,39045,1150,,2783736,604102,Hocking valley,71942,4400.0,594983,61550.0,150000.0,2417786,349728.0,1939,0.21701123957156856
1279740,1279740,0.0,100000,288350,0.0,Lancaster,Fairfield,0.0,0.0,,,39045,1151,,1279740,310683,lancaster,97920,0.0,315465,56073.0,100000.0,1023667,267322.0,1939,0.24277040648881804
420759,420759,0.0,30000,83702,0.0,LaRue,Marion,0.0,0.0,,,39101,1152,,420759,158721,campbell,0,4020.0,163586,10288.0,31000.0,345451,14750.0,1939,0.3772254425930283
2234800,2234800,0.0,165000,603867,0.0,Lebanon,Warren,0.0,0.0,,,39165,1153,,2234800,883531,lebanon citizens nb and tc,87316,0.0,138365,138946.0,212500.0,1718354,521721.0,1939,0.3953512618578844
3790541,3790541,0.0,200000,1742377,0.0,Lima,Allen,0.0,0.0,,,39003,1409,,3790541,1354533,nb,19050,21781.0,436100,104851.0,50000.0,3413909,238481.0,1939,0.35734556096346143
4055386,4055386,0.0,295000,1364129,0.0,Lockland,Hamilton,0.0,0.0,,,39061,1155,,4055386,816158,first,52148,5788.0,1116299,91739.0,68500.0,3594359,706652.0,1939,0.2012528523795269
1235992,1235992,0.0,90000,313448,0.0,London,Madison,0.0,0.0,,,39097,1158,,1235992,645943,central,8108,0.0,94015,20895.0,30000.0,1095097,174478.0,1939,0.5226109877733837
1911325,1911325,0.0,90000,268280,0.0,London,Madison,0.0,0.0,,,39097,1159,,1911325,804981,Madison,6667,2094.0,491394,37672.0,90000.0,1691559,340003.0,1939,0.42116385230141395
608332,608332,0.0,50000,130807,0.0,Loveland,Clermont,0.0,0.0,,,39025,1161,,608332,141763,loveland,47733,0.0,166247,20649.0,50000.0,487683,121782.0,1939,0.23303557925606413
518552,518552,10000.0,50000,81376,0.0,Malta,Morgan,0.0,0.0,,,39115,1164,,518552,154104,malta,4681,0.0,262591,6051.0,25000.0,427501,15800.0,1939,0.29718138200219074
465437,465437,0.0,40000,203311,0.0,Manchester,Adams,0.0,0.0,,,39001,1165,,465437,123154,farmers,12522,0.0,59845,14562.0,40000.0,370875,66605.0,1939,0.2645986460036482
5323393,5323393,0.0,200000,1064628,0.0,Mansfield,Richland,0.0,0.0,,,39139,1166,,5323393,712122,citizens nb and tc,321488,0.0,2043618,162312.0,200000.0,4761081,1181537.0,1939,0.1337722013009372
833058,833058,0.0,50000,177244,0.0,Mantua,Portage,0.0,0.0,,,39133,1167,,833058,385278,first,24188,0.0,142098,26873.0,50000.0,706185,104250.0,1939,0.46248640550838
3405865,3405865,0.0,200000,604942,0.0,Marietta,Washington,0.0,0.0,,,39167,1169,,3405865,699970,citizens,222118,0.0,1399296,15125.0,200000.0,2990740,479539.0,1939,0.20551900912103094
3710811,3710811,0.0,175000,955836,0.0,Marion,Marion,0.0,0.0,,,39101,1170,,3710811,1298421,national city bank and tc,54751,11342.0,1183122,68109.0,140000.0,3316360,218681.0,1939,0.349902218140455
2671092,2671092,0.0,200000,753215,0.0,Massillon,Stark,0.0,0.0,,,39151,1410,,2671092,774638,first,257625,9.0,379088,42150.0,50000.0,2378933,506526.0,1939,0.2900079817542788
1094689,1094689,0.0,75000,274081,0.0,McArthur,Vinton,0.0,0.0,,,39163,1174,,1094689,356803,Vinton county,23560,3666.0,299014,14586.0,50000.0,951437,141231.0,1939,0.32594006151518834
748879,748879,0.0,100000,111517,0.0,McConnelsville,Morgan,0.0,0.0,,,39115,1175,,748879,345960,first,10399,0.0,235053,13711.0,26000.0,609168,45950.0,1939,0.4619704918952194
1056463,1056463,0.0,100000,232003,0.0,McConnelsville,Morgan,0.0,0.0,,,39115,1176,,1056463,412654,citizens,34052,0.0,254812,39003.0,63000.0,854460,122942.0,1939,0.390599576132813
5043574,5043574,0.0,225000,1184839,0.0,Medina,Medina,0.0,0.0,,,39103,1177,,5043574,2137116,old phoenix,12745,2500.0,383873,115727.0,200000.0,4500347,1325001.0,1939,0.4237304736680774
1525029,1525029,0.0,100000,530557,0.0,Miamisburg,Montgomery,0.0,0.0,,,39113,1179,,1525029,531922,first,19494,0.0,282850,41043.0,100000.0,1283986,160206.0,1939,0.3487946786585698
937029,937029,0.0,75000,182968,0.0,Middleport,Meigs,0.0,0.0,,,39105,1180,,937029,419385,citizens,40745,0.0,133031,22845.0,27500.0,811684,160900.0,1939,0.4475688585945579
903443,903443,0.0,100000,235858,0.0,Milford,Clermont,0.0,0.0,,,39025,1182,,903443,282339,milford,38590,0.0,174176,15608.0,37500.0,750335,172480.0,1939,0.3125144585768001
101571,101571,0.0,25000,21662,0.0,Mineral City,Tuscarawas,0.0,0.0,,,39157,1183,,101571,33342,first,2,0.0,29669,3162.0,0.0,73409,16896.0,1939,0.32826298845142804
457358,457358,0.0,50000,50107,0.0,Monroe,Butler,0.0,0.0,,,39017,1185,,457358,222121,Monroe,12100,0.0,141543,13813.0,21000.0,372545,31487.0,1939,0.48566112323387806
320389,320389,0.0,25000,61844,0.0,Morrow,Warren,0.0,0.0,,,39165,1187,,320389,136458,first,7050,0.0,80628,1363.0,16000.0,278026,34409.0,1939,0.42591349890289615
383354,383354,0.0,50000,55496,0.0,Mount Orab,Brown,0.0,0.0,,,39015,1192,,383354,145728,Brown county,15997,1.0,97748,4864.0,4000.0,324489,68385.0,1939,0.38013950552231096
876833,876833,0.0,50000,176538,0.0,Mount Pleasant,Jefferson,0.0,0.0,,,39081,1193,,876833,112650,peoples,17640,0.0,25369,37602.0,35000.0,754231,544636.0,1939,0.12847372304646382
3856097,3856097,0.0,150000,1909449,0.0,Mount Vernon,Knox,0.0,0.0,,,39083,1194,,3856097,703376,first,31489,0.0,809061,32974.0,150000.0,3523123,402722.0,1939,0.1824061998440392
4059532,4059532,0.0,300000,1291566,0.0,Newark,Licking,0.0,0.0,,,39089,1198,,4059532,1443129,first,109318,0.0,823969,197235.0,88000.0,3474297,391550.0,1939,0.35549147044536167
4070154,4070154,0.0,200000,1601718,0.0,Newark,Licking,0.0,0.0,,,39089,1199,,4070154,1688163,park,89726,0.0,468203,86965.0,115000.0,3668189,222344.0,1939,0.4147663700194145
1033704,1033704,0.0,50000,383940,0.0,New Bremen,Auglaize,0.0,0.0,,,39011,1200,,1033704,401760,first,4300,1189.0,76118,20591.0,20500.0,941424,167586.0,1939,0.38866058368739986
691320,691320,0.0,25000,114514,0.0,New Carlisle,Clark,0.0,0.0,,,39023,1201,,691320,470387,new carlisle,3203,4376.0,72716,22999.0,25000.0,613945,30500.0,1939,0.6804186194526414
1269094,1269094,0.0,74500,298328,0.0,Newcomerstown,Tuscarawas,0.0,0.0,,,39157,1202,,1269094,200142,first,21244,360.0,302714,37918.0,25500.0,1130816,446666.0,1939,0.15770463023227593
478955,478955,0.0,50000,139217,0.0,New Concord,Muskingum,0.0,0.0,,,39119,1203,,478955,179487,first,30071,4.0,91800,7801.0,14000.0,407150,38380.0,1939,0.37474710567798647
400355,400355,0.0,50000,107945,0.0,New Holland,Pickaway,0.0,0.0,,,39129,1204,,400355,192130,first,4180,2519.0,3000,9220.0,50000.0,288616,93100.0,1939,0.47989908955801724
1143440,1143440,0.0,75000,338743,0.0,New Lexington,Perry,0.0,0.0,,,39013,1411,,1143440,389674,peoples,39370,0.0,210653,22605.0,39500.0,1006335,165000.0,1939,0.3407909466172252
276304,276304,0.0,35000,72512,0.0,New Paris,Preble,0.0,0.0,,,39135,1208,,276304,110345,first,5177,0.0,73270,7569.0,4750.0,228985,15000.0,1939,0.3993608489200301
3966205,3966205,0.0,150000,1135425,0.0,New Philadelphia,Tuscarawas,0.0,0.0,,,39157,1209,,3966205,969713,citizens,105296,33574.0,636373,156799.0,200000.0,3425832,1119398.0,1939,0.24449391798961476
1070946,1070946,0.0,50000,307212,0.0,New Richmond,Clermont,0.0,0.0,,,39025,1210,,1070946,306300,new richmond,2001,0.0,124971,65664.0,50000.0,905282,330462.0,1939,0.28600881837179465
1009331,1009331,0.0,60000,303740,0.0,North Baltimore,Wood,0.0,0.0,,,39173,1211,,1009331,463858,first,1,3000.0,211732,29537.0,60000.0,856794,30000.0,1939,0.4595697546196441
2744862,2744862,0.0,331900,771851,0.0,Norwalk,Huron,0.0,0.0,,,39077,1212,,2744862,548896,citizens,174996,3517.0,354817,20796.0,50000.0,2338649,894302.0,1939,0.19997216617811753
8444711,8444711,0.0,400000,1471332,0.0,Norwood,Hamilton,0.0,0.0,,,39061,1213,,8444711,3000058,first,96109,96675.0,18450,300401.0,215000.0,7432635,3858762.0,1939,0.35525881229091205
249989,249989,0.0,25000,45348,0.0,Okeana,Butler,0.0,0.0,,,39017,1215,,249989,96724,first,2800,0.0,94517,7281.0,25000.0,192708,10600.0,1939,0.3869130241730636
1230445,1230445,0.0,50000,235212,0.0,Orrville,Wayne,0.0,0.0,,,39169,1412,,1230445,523172,orrville,22536,0.0,279531,20333.0,51000.0,1109112,169994.0,1939,0.4251892607958909
827400,827400,0.0,50000,251612,0.0,Osborn,Greene,0.0,0.0,,,39057,1217,,827400,268243,first,16500,0.0,199545,4172.0,25000.0,748228,91500.0,1939,0.32419990331157844
749896,749896,0.0,25000,347470,0.0,Ottawa,Putnam,0.0,0.0,,,39137,1218,,749896,186751,first,2,0.0,118373,1430.0,50000.0,673466,97300.0,1939,0.24903586630679453
1041266,1041266,0.0,50000,378339,0.0,Oxford,Butler,0.0,0.0,,,39017,1219,,1041266,307887,oxford,41637,2750.0,116253,9054.0,100000.0,879462,197150.0,1939,0.2956852523754737
582183,582183,0.0,35000,109819,0.0,Pandora,Putnam,0.0,0.0,,,39137,1221,,582183,379449,first,7809,0.0,85106,5697.0,35000.0,506486,0.0,1939,0.6517692890379829
4040230,4040230,0.0,200000,1440373,0.0,Piqua,Miami,0.0,0.0,,,39109,1224,,4040230,1011735,citizens nb and tc,232528,172288.0,675183,50833.0,200000.0,3417109,680411.0,1939,0.2504151991347027
3729267,3729267,0.0,200000,613677,0.0,Piqua,Miami,0.0,0.0,,,39109,1225,,3729267,1366331,piqua nb and tc,290492,10000.0,409439,255478.0,200000.0,3063789,1049328.0,1939,0.3663805782744974
895098,895098,0.0,50000,198463,0.0,Plain City,Madison,0.0,0.0,,,39097,1227,,895098,506625,farmers,21050,3000.0,168044,34411.0,50000.0,757687,916.0,1939,0.5659994771522224
754482,754482,0.0,50000,152560,0.0,Plymouth,Richland,0.0,0.0,,,39139,1228,,754482,361067,peoples,26731,1500.0,92084,4916.0,32000.0,666066,122040.0,1939,0.4785627755201582
955940,955940,0.0,50000,325462,0.0,Pomeroy,Meigs,0.0,0.0,,,39105,1229,,955940,448486,pomeroy,22100,0.0,52788,8874.0,50000.0,847066,107104.0,1939,0.46915706006653135
3579282,3579282,0.0,200000,833199,0.0,Portsmouth,Scioto,0.0,0.0,,,39145,1416,,3579282,1009496,nb,176691,15299.0,813467,49018.0,80000.0,3234965,746429.0,1939,0.2820386882061821
7284093,7284093,0.0,500000,1159634,0.0,Portsmouth,Scioto,0.0,0.0,,,39145,1232,,7284093,1861200,security central,334916,0.0,511456,298059.0,295000.0,6191034,3416887.0,1939,0.2555156832841096
2158249,2158249,0.0,100000,707225,0.0,Quaker City,Guernsey,0.0,0.0,,,39059,1234,,2158249,811873,quaker,42753,0.0,313398,72736.0,150000.0,1835513,283000.0,1939,0.37617207282384935
340421,340421,0.0,25000,41789,0.0,Racine,Meigs,0.0,0.0,,,39105,1235,,340421,100317,first,7300,0.0,150215,2079.0,12500.0,300842,40800.0,1939,0.2946851104955335
2972775,2972775,0.0,200000,588071,0.0,Ravenna,Portage,0.0,0.0,,,39133,1236,,2972775,1002478,second,60991,2121.0,648451,21606.0,130000.0,2619048,672784.0,1939,0.33721960121435357
903451,903451,0.0,100000,178022,0.0,Ripley,Brown,0.0,0.0,,,39015,1238,,903451,412527,citizens,74993,0.0,23094,2721.0,100000.0,700730,214815.0,1939,0.4566124781532147
759783,759783,0.0,100000,219129,0.0,Ripley,Brown,0.0,0.0,,,39015,1239,,759783,383620,ripley,38876,5.0,47096,6954.0,25000.0,627824,71062.0,1939,0.5049073222222661
682188,682188,0.0,50000,219971,0.0,Rockford,Mercer,0.0,0.0,,,39107,1241,,682188,296590,rockford,9475,1500.0,22896,7999.0,16000.0,606689,133256.0,1939,0.43476285129612363
4014306,4014306,0.0,200000,1199358,0.0,Rocky River,Cuyahoga,0.0,0.0,,,39035,1242,,4014306,800392,first,121929,33939.0,444651,102746.0,53000.0,3624621,1447976.0,1939,0.19938489990548802
608005,608005,0.0,50000,120964,0.0,Sabina,Clinton,0.0,0.0,,,39027,1243,,608005,227311,first,9880,0.0,87350,9950.0,34000.0,514055,162500.0,1939,0.37386370177876826
1801731,1801731,0.0,100000,401874,0.0,Saint Clairsville,Belmont,0.0,0.0,,,39013,1245,,1801731,519729,second,61500,0.0,772028,47914.0,120000.0,1533817,46600.0,1939,0.2884609300722472
644282,644282,0.0,50000,147083,0.0,Saint Paris,Champaign,0.0,0.0,,,39021,1247,,644282,264369,first,12256,1000.0,181874,1868.0,37000.0,554414,38700.0,1939,0.41033119037936805
4573016,4573016,0.0,150000,1196031,0.0,Salem,Columbiana,0.0,0.0,,,39029,1249,,4573016,1523384,first,138320,13713.0,1288030,317173.0,300000.0,3792130,427251.0,1939,0.33312457249220206
2202162,2202162,0.0,100000,437587,0.0,Salem,Columbiana,0.0,0.0,,,39029,1250,,2202162,910881,farmers,31931,1000.0,501175,43214.0,100000.0,1957948,320588.0,1939,0.4136303323733676
6115391,6115391,0.0,442000,1898361,0.0,Sandusky,Erie,0.0,0.0,,,39043,1251,,6115391,1593459,third national exchange,193386,3857.0,815358,88143.0,158000.0,5423391,1614827.0,1939,0.2605653506047283
660514,660514,0.0,30000,152889,0.0,Sardinia,Brown,0.0,0.0,,,39015,1252,,660514,262129,first,16500,0.0,101480,14157.0,30000.0,586357,127516.0,1939,0.39685608480668083
374455,374455,0.0,25000,91701,0.0,Senecaville,Guernsey,0.0,0.0,,,39059,1254,,374455,93458,first,7960,0.0,118636,8150.0,7000.0,334305,62700.0,1939,0.24958406217035425
246447,246447,0.0,50000,34455,0.0,Seven Mile,Butler,0.0,0.0,,,39017,1255,,246447,114418,farmers,5318,368.0,65756,8455.0,5500.0,182124,26500.0,1939,0.4642702081989231
2200398,2200398,0.0,100000,655625,0.0,Shelby,Richland,0.0,0.0,,,39139,1256,,2200398,403149,first,37303,2000.0,497418,61272.0,100000.0,1937126,606903.0,1939,0.18321639994219227
1153099,1153099,0.0,100000,592825,0.0,Sidney,Shelby,0.0,0.0,,,39149,1257,,1153099,394033,first national exchange,33500,3000.0,18241,28104.0,100000.0,921995,114500.0,1939,0.34171653951655495
1526031,1526031,0.0,100000,470394,0.0,Sidney,Shelby,0.0,0.0,,,39149,1258,,1526031,385425,citizens,38842,3985.0,434920,89461.0,100000.0,1232585,196450.0,1939,0.2525669530959725
260390,260390,0.0,25000,54815,0.0,Somerville,Butler,0.0,0.0,,,39017,1260,,260390,119702,somerville,7000,0.0,37446,3823.0,10000.0,221567,41427.0,1939,0.45970275356196477
9304074,9304074,0.0,1000000,1854753,0.0,Springfield,Clark,0.0,0.0,,,39023,1261,,9304074,2291427,first nb and tc,968768,56082.0,1790175,137956.0,319000.0,7791036,2398951.0,1939,0.2462821125455365
6403394,6403394,0.0,310000,2450604,0.0,Springfield,Clark,0.0,0.0,,,39023,1262,,6403394,2381451,lagonda citizens,159586,8700.0,893628,136507.0,100000.0,5848187,518125.0,1939,0.3719044931484772
218864,218864,0.0,25000,41013,0.0,Spring Valley,Greene,0.0,0.0,,,39057,1263,,218864,159245,spring valley,3168,1016.0,15438,4451.0,25000.0,163397,0.0,1939,0.7275979603772206
8791572,8791572,0.0,469000,3239279,0.0,Steubenville,Jefferson,0.0,0.0,,,39081,1264,,8791572,3075659,national exchange bank and tc,512970,28218.0,749950,190856.0,200000.0,7903498,1213714.0,1939,0.34984175753778735
4314554,4314554,0.0,300000,1082032,0.0,Steubenville,Jefferson,0.0,0.0,,,39081,1265,,4314554,1272222,peoples,169000,11319.0,1019900,77677.0,300000.0,3625558,771400.0,1939,0.2948675575737376
509231,509231,0.0,50000,142555,0.0,Sycamore,Wyandot,0.0,0.0,,,39175,1268,,509231,118121,first,13785,0.0,176496,4034.0,7000.0,448197,58274.0,1939,0.2319595625560895
1155722,1155722,0.0,148000,190120,0.0,Tiffin,Seneca,0.0,0.0,,,39147,1269,,1155722,533055,city,101156,0.0,284891,17107.0,25000.0,965615,46500.0,1939,0.4612311611269838
5016702,5016702,0.0,250000,1890349,0.0,Tiffin,Seneca,0.0,0.0,,,39147,1270,,5016702,1981211,commercial,32828,83.0,584189,102012.0,750000.0,3914607,528125.0,1939,0.39492299921342744
2630090,2630090,0.0,200000,605883,0.0,Tiffin,Seneca,0.0,0.0,,,39147,1271,,2630090,599772,tiffin,117948,9897.0,581100,62767.0,64000.0,2293426,725387.0,1939,0.22804238638221505
843505,843505,0.0,50000,200964,0.0,Tippecanoe City,Miami,0.0,0.0,,,39109,1272,,843505,261666,citizens,9500,0.0,168550,19650.0,50000.0,723855,202825.0,1939,0.3102127432558195
5135218,5135218,0.0,300000,1301055,0.0,Troy,Miami,0.0,0.0,,,39109,1277,,5135218,1318596,first troy nb and tc,194853,21901.0,1685479,69145.0,290000.0,4454172,635235.0,1939,0.2567750775137492
1541714,1541714,0.0,67500,437906,0.0,Upper Sandusky,Wyandot,0.0,0.0,,,39175,1278,,1541714,760616,first,16327,0.0,224865,27409.0,66250.0,1380555,102000.0,1939,0.4933573931351729
2417160,2417160,0.0,300000,590838,0.0,Urbana,Champaign,0.0,0.0,,,39021,1279,,2417160,1123097,champaign,51760,0.0,440651,88760.0,222500.0,1805900,210814.0,1939,0.4646349434873984
1248369,1248369,0.0,100000,324801,0.0,Urbana,Champaign,0.0,0.0,,,39021,1280,,1248369,655168,citizens,31000,0.0,121081,54040.0,85000.0,1009329,116319.0,1939,0.5248191840713763
966550,966550,0.0,50000,171164,0.0,Utica,Licking,0.0,0.0,,,39089,1281,,966550,550299,first,5200,0.0,188187,27012.0,50000.0,839538,51700.0,1939,0.5693435414619006
2618565,2618565,0.0,150000,853588,0.0,Van Wert,Van Wert,0.0,0.0,,,39161,1282,,2618565,1003166,first,29892,1249.0,278414,20171.0,68000.0,2379145,453505.0,1939,0.383097612623708
496448,496448,0.0,60000,103872,0.0,Van Wert,Van Wert,0.0,0.0,,,39161,1413,,496448,189964,Van Wert,12500,1.0,161112,7418.0,21000.0,408029,29000.0,1939,0.38264631945339694
2020690,2020690,0.0,138000,797414,0.0,Versailles,Darke,0.0,0.0,,,39037,1284,,2020690,839449,first,65816,0.0,208902,52249.0,27000.0,1803441,109109.0,1939,0.41542690863022036
1989975,1989975,0.0,200000,746703,0.0,Wadsworth,Medina,0.0,0.0,,,39103,1285,,1989975,974799,first,23555,6294.0,18843,49066.0,60000.0,1674615,226075.0,1939,0.4898548976745939
1221024,1221024,0.0,100000,339734,0.0,Wapakoneta,Auglaize,0.0,0.0,,,39011,1286,,1221024,589087,first,73578,0.0,10200,5392.0,63000.0,1052632,208425.0,1939,0.4824532523521241
9547551,9547551,0.0,850000,2261194,0.0,Wapakoneta,Auglaize,0.0,0.0,,,39011,1288,,9547551,3342555,peoples,668128,94603.0,2098018,49271.0,56000.0,8497677,1177656.0,1939,0.3500955375886445
1726632,1726632,0.0,100000,387910,0.0,Washington Court House,Fayette,0.0,0.0,,,39155,1414,,1726632,554740,first,38231,3779.0,513762,55851.0,61500.0,1505502,231989.0,1939,0.3212844427764573
1266157,1266157,0.0,100000,368048,0.0,Waverly,Pike,0.0,0.0,,,39131,1292,,1266157,480074,first,9000,2500.0,35860,24215.0,70000.0,1069442,373175.0,1939,0.3791583508206328
500403,500403,0.0,75000,112730,0.0,Waynesville,Warren,0.0,0.0,,,39165,1294,,500403,164796,nb,9300,1500.0,86409,28803.0,23000.0,372100,127168.0,1939,0.32932656279039096
1082886,1082886,0.0,89000,156995,0.0,Wellston,Jackson,0.0,0.0,,,39079,1296,,1082886,234910,first,13060,11.0,364164,24466.0,31000.0,938409,313757.0,1939,0.21692957522767864
746909,746909,0.0,50000,109005,0.0,West Union,Adams,0.0,0.0,,,39001,1300,,746909,321501,nb of Adams county,14001,920.0,185458,34214.0,16000.0,645775,116944.0,1939,0.4304419949418202
435240,435240,0.0,30000,98872,0.0,Williamsport,Pickaway,0.0,0.0,,,39129,1301,,435240,244468,farmers,5350,0.0,22850,7884.0,30000.0,367356,63700.0,1939,0.5616855068467972
1490498,1490498,0.0,137250,428439,0.0,Wilmington,Clinton,0.0,0.0,,,39027,1303,,1490498,552812,first,84314,2000.0,255149,22790.0,52750.0,1275708,169784.0,1939,0.3708908029396886
2240514,2240514,0.0,200000,523068,0.0,Wilmington,Clinton,0.0,0.0,,,39027,1305,,2240514,982059,clinton county nb and tc,51774,0.0,201563,55991.0,117500.0,1867023,482050.0,1939,0.43831861795998595
1215058,1215058,0.0,72500,343658,0.0,Woodsfield,Monroe,0.0,0.0,,,39111,1419,,1215058,434465,citizens,13821,0.0,183114,23145.0,28000.0,1091413,240000.0,1939,0.3575672930839515
2452460,2452460,0.0,150000,768127,0.0,Wooster,Wayne,0.0,0.0,,,39169,1307,,2452460,629946,citizens,50431,0.0,818365,64788.0,68000.0,2169672,185591.0,1939,0.2568629050015087
4198653,4198653,0.0,300000,836144,0.0,Wooster,Wayne,0.0,0.0,,,39169,1308,,4198653,1804607,Wayne county,64347,12000.0,760870,138800.0,225000.0,3522853,732685.0,1939,0.42980617831480716
1652731,1652731,0.0,100000,544923,0.0,Xenia,Greene,0.0,0.0,,,39057,1309,,1652731,349326,citizens,26102,0.0,538942,134509.0,100000.0,1318222,193438.0,1939,0.21136288966565037
2362620,2362620,0.0,100000,1019895,0.0,Xenia,Greene,0.0,0.0,,,39057,1310,,2362620,706064,xenia,23001,0.0,251500,200844.0,100000.0,1961776,362160.0,1939,0.29884788920774397
17444504,17444504,0.0,1586000,6729445,0.0,Youngstown,Mahoning,0.0,0.0,,,39099,1314,,17444504,4719563,Mahoning,1742877,42486.0,1911575,255635.0,364000.0,15196383,2341044.0,1939,0.27054727380039006
26000615,26000615,0.0,1250000,9783964,0.0,Youngstown,Mahoning,0.0,0.0,,,39099,1415,,26000615,6726452,union,1601835,103815.0,3177097,1218997.0,1250000.0,22177803,4711267.0,1939,0.25870357297317775
11140638,11140638,0.0,300000,3245472,0.0,Zanesville,Muskingum,0.0,0.0,,,39119,1315,,11140638,1331625,first,308775,0.0,2784955,328127.0,500000.0,10012511,3469811.0,1939,0.11952861227516773
5744446,5744446,0.0,400000,895897,0.0,Zanesville,Muskingum,0.0,0.0,,,39119,1316,,5744446,1637674,citizens,204999,9602.0,1458234,53672.0,265000.0,5016172,1547642.0,1939,0.28508824001478994
458650,458650,0.0,50000,117378,0.0,Arcanum,Darke,0.0,0.0,,,39037,1501,,458650,201462,arcanum,22900,360.0,48926,6025.0,11200.0,391065,67984.0,1939,0.43924997274610267
2899496,2899496,0.0,300000,767336,0.0,Bellaire,Belmont,0.0,0.0,,,39013,1502,,2899496,1089698,first,126081,6700.0,485581,66010.0,46500.0,2480286,430800.0,1939,0.375823246522844
820704,820704,0.0,100000,301994,0.0,Bellaire,Belmont,0.0,0.0,,,39013,1503,,820704,285516,farmers and merchants,42335,3738.0,96059,19139.0,10000.0,687827,94800.0,1939,0.34789156626506024
378728,378728,0.0,50000,73984,0.0,Bethesda,Belmont,0.0,0.0,,,39013,1504,,378728,135349,goshen,3420,438.0,131402,9541.0,10000.0,308749,34573.0,1939,0.35737785429120633
375701,375701,0.0,50000,63152,0.0,Bradford,Darke,0.0,0.0,,,39037,1505,,375701,167783,bradford,19950,0.0,44303,6002.0,12500.0,307199,80513.0,1939,0.4465865142759801
1967174,1967174,0.0,200000,410612,0.0,Bridgeport,Belmont,0.0,0.0,,,39013,1506,,1967174,560852,bridgeport,46911,1992.0,621595,28342.0,45000.0,1691840,327204.0,1939,0.2851054355130761
556778,556778,0.0,50000,204262,0.0,Brookville,Montgomery,0.0,0.0,,,39113,1507,,556778,256884,brookville,18750,0.0,39850,11000.0,14500.0,481278,37032.0,1939,0.46137598827539883
1288480,1288480,0.0,50000,459240,0.0,Bryan,Williams,0.0,0.0,,,39171,1508,,1288480,408532,first,14580,0.0,238308,28334.0,31000.0,1179146,167820.0,1939,0.3170650689184155
407154,407154,0.0,25000,83120,0.0,Byesville,Guernsey,0.0,0.0,,,39059,1509,,407154,153326,first,4000,0.0,105539,9280.0,10700.0,362174,61169.0,1939,0.3765798690421806
1082576,1082576,0.0,50000,295628,0.0,Dillonvale,Jefferson,0.0,0.0,,,39081,1510,,1082576,105779,first,1614,0.0,182734,20899.0,20000.0,991677,496821.0,1939,0.09771046097456437
1359787,1359787,0.0,100000,318642,0.0,Fremont,Sandusky,0.0,0.0,,,39143,1511,,1359787,361613,nb of,53804,1971.0,176469,31239.0,27000.0,1199577,449259.0,1939,0.26593356165340604
881711,881711,0.0,100000,214043,0.0,Greenville,Darke,0.0,0.0,,,39037,1512,,881711,451018,greenville,25900,6475.0,48250,16476.0,19000.0,739760,142500.0,1939,0.5115258854658726
1947613,1947613,0.0,200000,239168,0.0,Lorain,Lorain,0.0,0.0,,,39093,1513,,1947613,559341,nb of,64324,6180.0,543125,50191.0,60000.0,1631242,541655.0,1939,0.2871930922621691
